Tgran,Theta,Z,Z_c,a_c,a_c_str,a_c_w,a_c_wk,chi,cv_f,dZ_eff,f_mean,label,mu_g,pr_f,seed
0.002,0.00018336179666666669,3.377888888888889,3.0789520395910666,0.053029001750692285,0.16027302324067874,0.13543007842850535,0.030456885433358737,0.07895203959106638,0.7217634758351676,0.2989368492978226,2.1262622844942003,mu0.3_T0.002_s1,0.3,0.6574944813455699,1
0.002,0.00018854443333333332,3.394802469135803,3.0807062017387845,0.050820991747921894,0.18350842348622354,0.16017745157314653,0.04771362127276843,0.08070620173878451,0.7280775970836383,0.31409626739701846,2.1311736509304615,mu0.3_T0.002_s2,0.3,0.6535598602095046,2
0.002,0.00018172299,3.4214074074074077,3.079464135826394,0.054426947756588864,0.17446680021239666,0.1455595132735649,0.03684186415397388,0.07946413582639401,0.7246143401326053,0.3419432715810138,2.1165704269120242,mu0.3_T0.002_s3,0.3,0.6557163202122902,3
0.006,0.0005331474533333333,3.3628395061728393,3.1229981986342383,0.04223490133057593,0.10924271789508437,0.09668031118822284,0.020399245691582406,0.12299819863423854,0.7093514254434223,0.239841307538601,2.1903855788637334,mu0.3_T0.006_s1,0.3,0.6652667693726455,1
0.006,0.0005346524166666666,3.348888888888888,3.120872856320197,0.052276624218242286,0.13024521597917507,0.11388738123800544,0.015010753025838748,0.12087285632019668,0.703346950227919,0.22801603256869107,2.2186754553156325,mu0.3_T0.006_s2,0.3,0.6690468585438488,2
0.006,0.0005264459566666667,3.3539876543209886,3.127985665928461,0.04468530784995986,0.11664063144700491,0.10123325704151209,0.01603558666625761,0.12798566592846114,0.7107790941214367,0.2260019883925275,2.1330963716864515,mu0.3_T0.006_s3,0.3,0.6643708708907545,3
0.015,0.0015389918999999998,3.0519012345679015,3.1781731555672974,0.04016613014964046,0.07022625834385343,0.06566072546023997,0.027934280863849362,0.17817315556729732,0.7333426518761736,-0.12627192099939588,2.438982250716194,mu0.3_T0.015_s1,0.3,0.6503032234558754,1
0.015,0.0015368398666666665,3.04958024691358,3.1794511864527992,0.049405049264338884,0.09222146944292968,0.08777917707280644,0.025756254162393046,0.17945118645279923,0.74545559153323,-0.12987093953921924,2.4336376677416154,mu0.3_T0.015_s2,0.3,0.6428147136948154,2
0.015,0.0014897064666666666,3.0750370370370366,3.1810120227226326,0.04612869452862106,0.10229738084950514,0.09235020497676771,0.015383657112460616,0.1810120227226326,0.7418944549193959,-0.10597498568559605,2.412455932794903,mu0.3_T0.015_s3,0.3,0.6450077505104497,3
0.0005,0.00010272206433333333,2.7342345679012348,3.0179974348872625,0.06214447017880939,0.1740927739577983,0.15334230888480493,0.03412763909753521,0.01799743488726266,0.7506458212586868,-0.2837628669860277,2.7551202437415285,mu1.0_T0.0005_s1,1.0,0.63961724979229,1
0.0005,0.00011488546333333334,2.749123456790124,3.0175724898354894,0.07130369037590188,0.19310561088069692,0.1754090769694729,0.021612887235745615,0.017572489835489348,0.7412358790051586,-0.2684490330453655,2.6399438581901897,mu1.0_T0.0005_s2,1.0,0.6454045617576153,2
