I,P,Tgran,Theta,a_c,label,mu,mu_g,n_contacts,n_samples,seed,tau
0.0007034824561403509,2.021616312280702,0.0005,0.00013248543192982457,0.08090407391121943,mu2.0_T0.0005_s3,0.24230238122807018,2.0,5313.722222222223,57,3,-0.490542059122807
0.0007064449589473685,2.0038128298245614,0.002,0.0003403972961403509,0.09219771793303921,mu2.0_T0.002_s1,0.25520417859649125,2.0,5422.388888888889,57,1,-0.5114216364912281
0.0007130183147368421,1.9673247631578947,0.002,0.0003358548580701755,0.07763178311966913,mu2.0_T0.002_s2,0.20436582543859647,2.0,5464.388888888889,57,2,-0.40224714596491234
0.0007171087385964912,1.9447384210526317,0.002,0.00032379583929824563,0.08702648900488721,mu2.0_T0.002_s3,0.24035916438596494,2.0,5468.0,57,3,-0.4675851950877193
0.0007165076442105263,1.9480126877192983,0.006,0.0007256408082456139,0.08602907368051707,mu2.0_T0.006_s1,0.19871660614035086,2.0,5675.444444444444,57,1,-0.3871903964912281
0.0007118111,1.973917454385965,0.006,0.0007076753564912281,0.08145937942444285,mu2.0_T0.006_s2,0.20372170368421055,2.0,5721.5,57,2,-0.40240508842105266
0.0007226142675438597,1.9151626789473684,0.006,0.000713194547017544,0.0895179225278659,mu2.0_T0.006_s3,0.21799742736842104,2.0,5743.666666666667,57,3,-0.417536489122807
0.0007151396852631579,1.9554554140350877,0.015,0.0015657329192982456,0.0690282153906156,mu2.0_T0.015_s1,0.14941445596491226,2.0,5658.222222222223,57,1,-0.29222693631578944
0.0007190328654385964,1.9344692035087716,0.015,0.0015618875228070176,0.07989587917795636,mu2.0_T0.015_s2,0.1634007005263158,2.0,5609.277777777777,57,2,-0.3165234201754386
0.0007145533028070175,1.958707752631579,0.015,0.0015254559859649121,0.07890867613079988,mu2.0_T0.015_s3,0.16546757403508772,2.0,5642.166666666667,57,3,-0.32427939842105263
0.000710752925614035,1.9797801350877196,0.03,0.0033359881824561407,0.07001114264534357,mu2.0_T0.03_s1,0.12142200385964912,2.0,5042.388888888889,57,1,-0.24043370578947365
0.0007115969356140351,1.9752422684210529,0.03,0.003303890587719298,0.06535136645832161,mu2.0_T0.03_s2,0.1198903224385965,2.0,5044.444444444444,57,2,-0.23688677175438597
0.0007175222694736843,1.942673496491228,0.03,0.0033919181982456138,0.0653916828184607,mu2.0_T0.03_s3,0.11478027942105264,2.0,5003.277777777777,57,3,-0.2232698010526316
0.0007168992663157893,1.9462108175438595,0.045,0.005604217884210527,0.06788815593824463,mu2.0_T0.045_s1,0.09596611319298246,2.0,4464.5,57,1,-0.1868576289473684
0.0007119175789473685,1.9735568298245616,0.045,0.005605207159649122,0.06002410236581707,mu2.0_T0.045_s2,0.09587020889473684,2.0,4530.944444444444,57,2,-0.18933670424561405
0.0007139198354385965,1.962411501754386,0.045,0.0056244198526315785,0.06983277878050781,mu2.0_T0.045_s3,0.11714861091228071,2.0,4479.944444444444,57,3,-0.22993486070175437
0.0009685896892982456,1.9413935257894734,0.0002,2.9292386596491226e-05,0.3294366991487924,mu5.0_T0.0002_s1,0.12367213310526316,5.0,4455.611111111111,57,1,-0.2544752313859649
0.0009753038219298245,1.9878484182456142,0.0002,2.9636387543859646e-05,0.25215358715363606,mu5.0_T0.0002_s2,0.1291110119473684,5.0,5066.444444444444,57,2,-0.2540561740526316
0.0009140471543859649,2.154327879473684,0.0002,2.8172336859649123e-05,0.2526762097215304,mu5.0_T0.0002_s3,0.1426557304912281,5.0,4673.555555555556,57,3,-0.3185339655789474
0.0007093760396491228,1.9874741210526317,0.0005,0.00015213423333333332,0.0862740858315178,mu5.0_T0.0005_s1,0.2222368805263158,5.0,5248.611111111111,57,1,-0.44191050754385963
0.0007085528305263158,1.9921852052631577,0.0005,0.00016002439315789473,0.08466060858203082,mu5.0_T0.0005_s2,0.24979302,5.0,5244.111111111111,57,2,-0.4975728105263158
0.0007097726626315788,1.985271796491228,0.0005,0.00015134887719298246,0.08396667022220473,mu5.0_T0.0005_s3,0.23748081754385963,5.0,5259.555555555556,57,3,-0.4717008068421052
0.0007047875943859648,2.0133439771929824,0.002,0.0003562161580701754,0.08073844864111013,mu5.0_T0.002_s1,0.2267714384210526,5.0,5332.444444444444,57,1,-0.4568020414035087
0.0007058920215789474,2.007038757894737,0.002,0.00036025382649122804,0.07908766973458176,mu5.0_T0.002_s2,0.23335725508771932,5.0,5360.388888888889,57,2,-0.4684061252631579
0.0007158025112280703,1.9522195684210528,0.002,0.00036184321035087716,0.0844582417067016,mu5.0_T0.002_s3,0.22831310438596492,5.0,5308.833333333333,57,3,-0.44628534789473684
0.0007074916656140351,1.9981288456140351,0.006,0.0007619512001754385,0.08203660545950131,mu5.0_T0.006_s1,0.21104130754385966,5.0,5545.5,57,1,-0.42199110315789473
0.00070830866,1.993601236842105,0.006,0.0007539202475438596,0.07481560475522459,mu5.0_T0.006_s2,0.21655544228070175,5.0,5569.555555555556,57,2,-0.4320829561403509
0.0007138695738596491,1.9625801350877192,0.006,0.0007563892792982456,0.07849690303475879,mu5.0_T0.006_s3,0.2184382252631579,5.0,5550.388888888889,57,3,-0.42903429631578943
0.0007057035350877193,2.008082510526316,0.015,0.0016036122298245612,0.0744107317945974,mu5.0_T0.015_s1,0.16092322105263157,5.0,5544.777777777777,57,1,-0.3231335477192982
0.0007173622556140351,1.9434313701754384,0.015,0.001616210601754386,0.07360365230728148,mu5.0_T0.015_s2,0.16130832994736843,5.0,5491.0,57,2,-0.31385704789473684
0.0007174455519298246,1.9429946859649123,0.015,0.001624548649122807,0.07637708270309326,mu5.0_T0.015_s3,0.16742578877192982,5.0,5490.944444444444,57,3,-0.3256158924561403
0.0007095412894736841,1.9865624140350877,0.03,0.0033377320017543856,0.07310766227263049,mu5.0_T0.03_s1,0.13025987845614034,5.0,5007.0,57,1,-0.2584978666666667
0.0007162256763157894,1.949795056140351,0.03,0.003353652675438597,0.07023157009751615,mu5.0_T0.03_s2,0.12241244782456141,5.0,4999.055555555556,57,2,-0.2389280745614035
0.0007122189189473684,1.97168930877193,0.03,0.0034105806736842107,0.07226606338532669,mu5.0_T0.03_s3,0.12747568089473682,5.0,4960.888888888889,57,3,-0.25149719368421053
0.0007121066794736841,1.972451001754386,0.045,0.0056386806035087726,0.06813621920497617,mu5.0_T0.045_s1,0.1061360150526316,5.0,4433.666666666667,57,1,-0.20941665210526314
0.0007122196328070176,1.9718742157894737,0.045,0.00564338304385965,0.07050466294331713,mu5.0_T0.045_s2,0.11033297424561403,5.0,4433.777777777777,57,2,-0.21770795684210525
0.0007092052928070175,1.9885743894736843,0.045,0.005545349480701754,0.07100883476421042,mu5.0_T0.045_s3,0.12218750470175438,5.0,4462.833333333333,57,3,-0.2431618140350877
